"Make","Model","Year","EngineFuelType","EngineHP","EngineCylinders","TransmissionType","DrivenWheels","NumberOfDoors","MarketCategory","VehicleSize","VehicleStyle","HighwayMPG","CityMPG","Popularity","MSRP","Crossover","Diesel","Exotic","Luxury","HighPerformance","FactoryTuner","Performance","FlexFuel","Hatchback","Hybrid","N_A"
"Land Rover","Range Rover Evoque",2016,"premium unleaded (recommended)",240,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Compact","4dr SUV",30,21,258,45675,"Yes","No","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover Evoque",2017,"premium unleaded (recommended)",240,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Compact","4dr SUV",29,21,258,51000,"Yes","No","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover Evoque",2017,"premium unleaded (recommended)",240,4,"AUTOMATIC","all wheel drive",2,"Crossover,Luxury","Compact","2dr SUV",29,21,258,45700,"Yes","No","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover Evoque",2017,"premium unleaded (recommended)",240,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Compact","4dr SUV",29,21,258,45800,"Yes","No","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover Evoque",2017,"premium unleaded (recommended)",240,4,"AUTOMATIC","all wheel drive",2,"Crossover,Luxury","Compact","Convertible SUV",28,20,258,57700,"Yes","No","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover Evoque",2017,"premium unleaded (recommended)",240,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Compact","4dr SUV",29,21,258,62500,"Yes","No","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover Evoque",2017,"premium unleaded (recommended)",240,4,"AUTOMATIC","all wheel drive",2,"Crossover,Luxury","Compact","Convertible SUV",28,20,258,51100,"Yes","No","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover Evoque",2017,"premium unleaded (recommended)",240,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Compact","4dr SUV",29,21,258,41800,"Yes","No","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover Evoque",2017,"premium unleaded (recommended)",240,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Compact","4dr SUV",29,21,258,54200,"Yes","No","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover Sport",2014,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Midsize","4dr SUV",19,14,258,79100,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover Sport",2014,"premium unleaded (required)",340,6,"AUTOMATIC","four wheel drive",4,"Luxury,Performance","Midsize","4dr SUV",23,17,258,67600,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Land Rover","Range Rover Sport",2014,"flex-fuel (premium unleaded required/E85)",340,6,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,Performance","Midsize","4dr SUV",23,17,258,62600,"No","No","No","Yes","No","No","Yes","Yes","No","No","No"
"Land Rover","Range Rover Sport",2014,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Midsize","4dr SUV",19,14,258,92400,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover Sport",2014,"premium unleaded (required)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Midsize","4dr SUV",19,14,258,92400,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover Sport",2014,"premium unleaded (required)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Midsize","4dr SUV",19,14,258,79100,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover Sport",2014,"flex-fuel (premium unleaded required/E85)",340,6,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,Performance","Midsize","4dr SUV",23,17,258,67600,"No","No","No","Yes","No","No","Yes","Yes","No","No","No"
"Land Rover","Range Rover Sport",2014,"premium unleaded (required)",340,6,"AUTOMATIC","four wheel drive",4,"Luxury,Performance","Midsize","4dr SUV",23,17,258,62600,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Land Rover","Range Rover Sport",2015,"flex-fuel (premium unleaded required/E85)",340,6,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,Performance","Midsize","4dr SUV",23,17,258,63350,"No","No","No","Yes","No","No","Yes","Yes","No","No","No"
"Land Rover","Range Rover Sport",2015,"flex-fuel (premium unleaded required/E85)",340,6,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,Performance","Midsize","4dr SUV",23,17,258,68295,"No","No","No","Yes","No","No","Yes","Yes","No","No","No"
"Land Rover","Range Rover Sport",2015,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Midsize","4dr SUV",19,14,258,79995,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover Sport",2015,"flex-fuel (premium unleaded required/E85)",550,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",19,14,258,110475,"No","No","No","Yes","Yes","Yes","No","Yes","No","No","No"
"Land Rover","Range Rover Sport",2015,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Midsize","4dr SUV",19,14,258,92495,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover Sport",2015,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Midsize","4dr SUV",19,14,258,92495,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover Sport",2015,"flex-fuel (premium unleaded required/E85)",340,6,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,Performance","Midsize","4dr SUV",23,17,258,76875,"No","No","No","Yes","No","No","Yes","Yes","No","No","No"
"Land Rover","Range Rover Sport",2016,"premium unleaded (recommended)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Midsize","4dr SUV",19,14,258,93075,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover Sport",2016,"premium unleaded (recommended)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Midsize","4dr SUV",19,14,258,79950,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover Sport",2016,"premium unleaded (recommended)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Midsize","4dr SUV",19,14,258,93295,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover Sport",2016,"premium unleaded (recommended)",550,8,"AUTOMATIC","four wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","4dr SUV",19,14,258,111350,"No","No","No","Yes","Yes","Yes","No","No","No","No","No"
"Land Rover","Range Rover Sport",2016,"premium unleaded (recommended)",340,6,"AUTOMATIC","four wheel drive",4,"Luxury,Performance","Midsize","4dr SUV",23,17,258,64950,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Land Rover","Range Rover Sport",2016,"diesel",254,6,"AUTOMATIC","four wheel drive",4,"Diesel,Luxury","Midsize","4dr SUV",29,22,258,66450,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover Sport",2016,"premium unleaded (recommended)",340,6,"AUTOMATIC","four wheel drive",4,"Luxury,Performance","Midsize","4dr SUV",23,17,258,69950,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Land Rover","Range Rover Sport",2016,"diesel",254,6,"AUTOMATIC","four wheel drive",4,"Diesel,Luxury","Midsize","4dr SUV",29,22,258,71450,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover Sport",2016,"premium unleaded (recommended)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Midsize","4dr SUV",19,14,258,82695,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover",2014,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Large","4dr SUV",19,13,258,142100,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2014,"premium unleaded (required)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Large","4dr SUV",19,13,258,105300,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover",2014,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Large","4dr SUV",19,13,258,184105,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2014,"flex-fuel (premium unleaded required/E85)",340,6,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury","Large","4dr SUV",23,17,258,83300,"No","No","No","Yes","No","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2014,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Large","4dr SUV",19,13,258,136750,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2014,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Large","4dr SUV",19,13,258,105300,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2014,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Large","4dr SUV",19,13,258,100100,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2014,"premium unleaded (required)",340,6,"AUTOMATIC","four wheel drive",4,"Luxury","Large","4dr SUV",23,17,258,83300,"No","No","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover",2014,"premium unleaded (required)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Large","4dr SUV",19,13,258,100100,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover",2014,"premium unleaded (required)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Large","4dr SUV",19,13,258,184105,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover",2014,"premium unleaded (required)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Large","4dr SUV",19,13,258,136750,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover",2014,"flex-fuel (premium unleaded required/E85)",340,6,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury","Large","4dr SUV",23,17,258,88300,"No","No","No","Yes","No","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2014,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Large","4dr SUV",19,13,258,118605,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2014,"premium unleaded (required)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Large","4dr SUV",19,13,258,142100,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover",2014,"premium unleaded (required)",340,6,"AUTOMATIC","four wheel drive",4,"Luxury","Large","4dr SUV",23,17,258,88300,"No","No","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover",2015,"flex-fuel (premium unleaded required/E85)",340,6,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury","Large","4dr SUV",23,17,258,83495,"No","No","No","Yes","No","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2015,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Large","4dr SUV",19,13,258,101995,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2015,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Large","4dr SUV",19,13,258,106995,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2015,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Large","4dr SUV",19,13,258,118845,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2015,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Large","4dr SUV",19,13,258,186495,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2015,"flex-fuel (premium unleaded required/E85)",340,6,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury","Large","4dr SUV",23,17,258,98995,"No","No","No","Yes","No","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2015,"flex-fuel (premium unleaded required/E85)",340,6,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury","Large","4dr SUV",23,17,258,89995,"No","No","No","Yes","No","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2015,"flex-fuel (premium unleaded required/E85)",340,6,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury","Large","4dr SUV",23,17,258,95195,"No","No","No","Yes","No","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2015,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Large","4dr SUV",19,13,258,137995,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2015,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Large","4dr SUV",19,13,258,142995,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2015,"flex-fuel (premium unleaded required/E85)",510,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel,Luxury,High-Performance","Large","4dr SUV",19,13,258,123845,"No","No","No","Yes","Yes","No","No","Yes","No","No","No"
"Land Rover","Range Rover",2016,"diesel",254,6,"AUTOMATIC","four wheel drive",4,"Diesel,Luxury","Large","4dr SUV",29,22,258,86450,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover",2016,"premium unleaded (recommended)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Large","4dr SUV",19,14,258,139995,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover",2016,"premium unleaded (recommended)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Large","4dr SUV",19,14,258,103195,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover",2016,"premium unleaded (recommended)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Large","4dr SUV",19,14,258,144995,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover",2016,"premium unleaded (recommended)",340,6,"AUTOMATIC","four wheel drive",4,"Luxury","Large","4dr SUV",23,17,258,84950,"No","No","No","Yes","No","No","No","No","No","No","No"
"Land Rover","Range Rover",2016,"premium unleaded (recommended)",550,8,"AUTOMATIC","four wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","4dr SUV",19,14,258,199495,"No","No","No","Yes","Yes","Yes","No","No","No","No","No"
"Land Rover","Range Rover",2016,"premium unleaded (recommended)",510,8,"AUTOMATIC","four wheel drive",4,"Luxury,High-Performance","Large","4dr SUV",19,14,258,108195,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Land Rover","Range Rover",2016,"premium unleaded (recommended)",380,6,"AUTOMATIC","four wheel drive",4,"Luxury,Performance","Large","4dr SUV",23,17,258,91950,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Land Rover","Range Rover",2016,"diesel",254,6,"AUTOMATIC","four wheel drive",4,"Diesel,Luxury","Large","4dr SUV",29,22,258,93450,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Ford","Ranger",2009,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Regular Cab Pickup",26,21,5657,17990,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Regular Cab Pickup",26,21,5657,17680,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",207,6,"MANUAL","rear wheel drive",4,"N/A","Compact","Extended Cab Pickup",21,15,5657,21050,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",207,6,"MANUAL","four wheel drive",2,"N/A","Compact","Extended Cab Pickup",19,15,5657,22305,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",207,6,"MANUAL","four wheel drive",4,"N/A","Compact","Extended Cab Pickup",19,15,5657,24255,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Regular Cab Pickup",26,21,5657,16395,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",207,6,"MANUAL","four wheel drive",2,"N/A","Compact","Extended Cab Pickup",19,15,5657,24535,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Regular Cab Pickup",26,21,5657,18805,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",207,6,"MANUAL","four wheel drive",4,"N/A","Compact","Extended Cab Pickup",19,15,5657,23575,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",207,6,"MANUAL","four wheel drive",2,"N/A","Compact","Extended Cab Pickup",19,15,5657,22985,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",207,6,"MANUAL","four wheel drive",4,"N/A","Compact","Extended Cab Pickup",19,15,5657,25805,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Regular Cab Pickup",26,21,5657,17665,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",207,6,"MANUAL","rear wheel drive",4,"N/A","Compact","Extended Cab Pickup",21,15,5657,21675,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",207,6,"MANUAL","four wheel drive",2,"N/A","Compact","Extended Cab Pickup",19,15,5657,21810,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Extended Cab Pickup",26,21,5657,17890,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",207,6,"MANUAL","rear wheel drive",2,"N/A","Compact","Extended Cab Pickup",21,15,5657,20405,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2009,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Extended Cab Pickup",26,21,5657,19080,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2010,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Extended Cab Pickup",27,22,5657,20580,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2010,"regular unleaded",207,6,"MANUAL","rear wheel drive",4,"N/A","Compact","Extended Cab Pickup",21,15,5657,23220,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2010,"regular unleaded",207,6,"MANUAL","rear wheel drive",4,"N/A","Compact","Extended Cab Pickup",21,15,5657,22485,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2010,"regular unleaded",207,6,"MANUAL","rear wheel drive",2,"N/A","Compact","Extended Cab Pickup",21,15,5657,22155,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2010,"regular unleaded",207,6,"MANUAL","four wheel drive",4,"N/A","Compact","Extended Cab Pickup",19,15,5657,25800,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2010,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Extended Cab Pickup",27,22,5657,19515,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2010,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Regular Cab Pickup",27,22,5657,17820,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2010,"regular unleaded",207,6,"MANUAL","four wheel drive",4,"N/A","Compact","Extended Cab Pickup",19,15,5657,24905,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2010,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Regular Cab Pickup",27,22,5657,18960,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2010,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Regular Cab Pickup",27,22,5657,19105,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2010,"regular unleaded",207,6,"MANUAL","four wheel drive",2,"N/A","Compact","Extended Cab Pickup",19,15,5657,23570,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2011,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Regular Cab Pickup",27,22,5657,18160,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2011,"regular unleaded",207,6,"MANUAL","rear wheel drive",4,"N/A","Compact","Extended Cab Pickup",21,16,5657,23495,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2011,"regular unleaded",207,6,"MANUAL","rear wheel drive",4,"N/A","Compact","Extended Cab Pickup",21,16,5657,22640,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2011,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Extended Cab Pickup",27,22,5657,20740,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2011,"regular unleaded",207,6,"MANUAL","four wheel drive",4,"N/A","Compact","Extended Cab Pickup",19,15,5657,26070,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2011,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Extended Cab Pickup",27,22,5657,19855,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2011,"regular unleaded",207,6,"MANUAL","four wheel drive",4,"N/A","Compact","Extended Cab Pickup",19,15,5657,25060,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2011,"regular unleaded",207,6,"MANUAL","rear wheel drive",2,"N/A","Compact","Extended Cab Pickup",21,16,5657,22425,"No","No","No","No","No","No","No","No","No","No","Yes"
"Ford","Ranger",2011,"regular unleaded",143,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Regular Cab Pickup",27,22,5657,19120,"No","No","No","No","No","No","No","No","No","No","Yes"
"Aston Martin","Rapide S",2014,"premium unleaded (required)",550,12,"AUTOMATIC","rear wheel drive",4,"Exotic,High-Performance","Large","Sedan",19,13,259,198250,"No","No","Yes","No","Yes","No","No","No","No","No","No"
"Aston Martin","Rapide S",2015,"premium unleaded (required)",552,12,"AUTOMATIC","rear wheel drive",4,"Exotic,High-Performance","Large","Sedan",22,14,259,203995,"No","No","Yes","No","Yes","No","No","No","No","No","No"
"Aston Martin","Rapide S",2016,"premium unleaded (required)",552,12,"AUTOMATIC","rear wheel drive",4,"Exotic,High-Performance","Large","Sedan",22,14,259,206000,"No","No","Yes","No","Yes","No","No","No","No","No","No"
"Aston Martin","Rapide",2010,"premium unleaded (required)",470,12,"AUTOMATIC","rear wheel drive",4,"Exotic,High-Performance","Large","Sedan",19,13,259,197850,"No","No","Yes","No","Yes","No","No","No","No","No","No"
"Aston Martin","Rapide",2011,"premium unleaded (required)",470,12,"AUTOMATIC","rear wheel drive",4,"Exotic,High-Performance","Large","Sedan",19,13,259,207895,"No","No","Yes","No","Yes","No","No","No","No","No","No"
"Aston Martin","Rapide",2012,"premium unleaded (required)",470,12,"AUTOMATIC","rear wheel drive",4,"Exotic,High-Performance","Large","Sedan",19,13,259,226850,"No","No","Yes","No","Yes","No","No","No","No","No","No"
"Aston Martin","Rapide",2012,"premium unleaded (required)",470,12,"AUTOMATIC","rear wheel drive",4,"Exotic,High-Performance","Large","Sedan",19,13,259,207895,"No","No","Yes","No","Yes","No","No","No","No","No","No"
"Toyota","RAV4 EV",2012,"electric",154,0,"DIRECT_DRIVE","front wheel drive",4,"Crossover","Midsize","4dr SUV",74,78,2031,49800,"Yes","No","No","No","No","No","No","No","No","No","No"
"Toyota","RAV4 EV",2013,"electric",203,0,"DIRECT_DRIVE","front wheel drive",4,"Crossover","Midsize","4dr SUV",74,78,2031,49800,"Yes","No","No","No","No","No","No","No","No","No","No"
"Toyota","RAV4 EV",2014,"electric",203,0,"DIRECT_DRIVE","front wheel drive",4,"Crossover","Midsize","4dr SUV",74,78,2031,49800,"Yes","No","No","No","No","No","No","No","No","No","No"
"Toyota","RAV4 Hybrid",2016,"regular unleaded",194,4,"AUTOMATIC","all wheel drive",4,"Crossover,Hybrid","Midsize","4dr SUV",31,34,2031,28370,"Yes","No","No","No","No","No","No","No","No","Yes","No"
"Toyota","RAV4 Hybrid",2016,"regular unleaded",194,4,"AUTOMATIC","all wheel drive",4,"Crossover,Hybrid","Midsize","4dr SUV",31,34,2031,33610,"Yes","No","No","No","No","No","No","No","No","Yes","No"
"Toyota","RAV4 Hybrid",2017,"regular unleaded",194,4,"AUTOMATIC","all wheel drive",4,"Crossover,Hybrid","Midsize","4dr SUV",30,34,2031,34030,"Yes","No","No","No","No","No","No","No","No","Yes","No"
"Toyota","RAV4 Hybrid",2017,"regular unleaded",194,4,"AUTOMATIC","all wheel drive",4,"Crossover,Hybrid","Midsize","4dr SUV",30,34,2031,29030,"Yes","No","No","No","No","No","No","No","No","Yes","No"
"Toyota","RAV4 Hybrid",2017,"regular unleaded",194,4,"AUTOMATIC","all wheel drive",4,"Crossover,Hybrid","Midsize","4dr SUV",30,34,2031,32185,"Yes","No","No","No","No","No","No","No","No","Yes","No"
"Toyota","RAV4",2015,"regular unleaded",176,4,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",31,24,2031,25240,"Yes","No","No","No","No","No","No","No","No","No","No"
"Toyota","RAV4",2015,"regular unleaded",176,4,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",29,22,2031,29850,"Yes","No","No","No","No","No","No","No","No","No","No"
"Toyota","RAV4",2015,"regular unleaded",176,4,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",31,24,2031,28450,"Yes","No","No","No","No","No","No","No","No","No","No"
"Toyota","RAV4",2015,"regular unleaded",176,4,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",29,22,2031,26640,"Yes","No","No","No","No","No","No","No","No","No","No"
"Toyota","RAV4",2015,"regular unleaded",176,4,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",31,24,2031,23680,"Yes","No","No","No","No","No","No","No","No","No","No"
